"year","regionname","gdpcap","sec.agriculture","sec.energy","sec.industry","sec.construction","sec.services.venta","sec.services.nonventa","school.illit","school.prim","school.med","school.higher","invest","popdens"
1983,"Murcia (Region de)",4.90688355573073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.5108871459961,NA
1984,"Murcia (Region de)",5.03199080745345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.9793586730957,NA
1985,"Murcia (Region de)",5.15459851175334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.2883014678955,NA
1986,"Murcia (Region de)",5.4715080010622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.2614326477051,NA
1987,"Murcia (Region de)",5.78856044617832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.5431385040283,NA
1988,"Murcia (Region de)",6.12489274827728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.6007595062256,NA
1989,"Murcia (Region de)",6.45044278294929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.3808155059814,NA
1990,"Murcia (Region de)",6.57819210206124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.4517707824707,NA
1991,"Murcia (Region de)",6.71036825694891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.5779037475586,NA
1992,"Murcia (Region de)",6.66288208600556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.1358852386475,NA
1993,"Murcia (Region de)",6.61632382028684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.1626472473145,NA
1994,"Murcia (Region de)",6.78484736085449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.1073265075684,NA
1995,"Murcia (Region de)",6.88581818071511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.9480438232422,NA
1996,"Murcia (Region de)",7.04541570014594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1997,"Murcia (Region de)",7.29505838036231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1955,"Navarra (Comunidad Foral De)",2.55512715884189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1956,"Navarra (Comunidad Foral De)",2.69815771282145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1957,"Navarra (Comunidad Foral De)",2.83983149415457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1958,"Navarra (Comunidad Foral De)",2.88189079243263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1959,"Navarra (Comunidad Foral De)",2.93087690975012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1960,"Navarra (Comunidad Foral De)",3.16352462877515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1961,"Navarra (Comunidad Foral De)",3.33590405357119,29.2399997711182,3.45000004768372,24.7199993133545,6.23000001907349,29.9099998474121,6.44999980926514,NA,NA,NA,NA,NA,NA
1962,"Navarra (Comunidad Foral De)",3.62339341208037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1963,"Navarra (Comunidad Foral De)",3.89481571462283,29.7900009155273,2.79999995231628,26.0400009155273,6.46000003814697,29.5400009155273,5.36999988555908,NA,NA,NA,NA,NA,NA
1964,"Navarra (Comunidad Foral De)",3.98514722286378,NA,NA,NA,NA,NA,NA,3.43717636261837,70.399657191413,4.06849372561886,2.41602888329619,19.1858196258545,NA
1965,"Navarra (Comunidad Foral De)",4.07297918368189,24.3999996185303,2.6800000667572,28.8500003814697,7.34999990463257,30.5699996948242,6.15999984741211,3.44307821796098,70.9427571420848,4.39061365102394,2.53234688015676,21.209753036499,NA
1966,"Navarra (Comunidad Foral De)",4.21001147760796,NA,NA,NA,NA,NA,NA,3.4482551938582,71.5546621307179,4.75062046188937,2.66289715417271,19.8447246551514,NA
1967,"Navarra (Comunidad Foral De)",4.35239938421612,22.5200004577637,2.35999989509583,29.8199996948242,7.09000015258789,30.7600002288818,7.44999980926514,3.45272491655795,72.3623986506,5.16704301690589,2.81265134769355,17.9839763641357,NA
1968,"Navarra (Comunidad Foral De)",4.55698352716746,NA,NA,NA,NA,NA,NA,3.45650501230812,72.8082565500119,6.07842774992786,2.95391385147366,18.7410049438477,NA
1969,"Navarra (Comunidad Foral De)",4.76570990180261,17.5699996948242,2.41000008583069,32.560001373291,7.78000020980835,31.5599994659424,8.11999988555908,3.45961212812065,73.1933704821743,7.04343544604282,3.16507385337224,22.7656745910645,44.1699981689453
1970,"Navarra (Comunidad Foral De)",4.97943449960168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.24440574646,NA
1971,"Navarra (Comunidad Foral De)",5.19965704901836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.5905246734619,NA
1972,"Navarra (Comunidad Foral De)",5.46679525367194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.1721096038818,NA
1973,"Navarra (Comunidad Foral De)",5.73050556983719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.518383026123,NA
1974,"Navarra (Comunidad Foral De)",5.98478995538105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.0085678100586,NA
1975,"Navarra (Comunidad Foral De)",6.22293646081588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.484489440918,NA
1976,"Navarra (Comunidad Foral De)",6.29777208255789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.7473335266113,NA
1977,"Navarra (Comunidad Foral De)",6.38446170444047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.1056308746338,NA
1978,"Navarra (Comunidad Foral De)",6.32419319229104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.790994644165,NA
1979,"Navarra (Comunidad Foral De)",6.23964572831312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.8123836517334,NA
1980,"Navarra (Comunidad Foral De)",6.20844039328607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.2924785614014,NA
1981,"Navarra (Comunidad Foral De)",6.17787792355086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.8062381744385,NA
1982,"Navarra (Comunidad Foral De)",6.36203943474298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.8658895492554,NA
1983,"Navarra (Comunidad Foral De)",6.54470165332227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.9711418151855,NA
1984,"Navarra (Comunidad Foral De)",6.79720083463876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.3959035873413,NA
1985,"Navarra (Comunidad Foral De)",7.04777185592063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.864387512207,NA
1986,"Navarra (Comunidad Foral De)",7.44929985127017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.9428825378418,NA
1987,"Navarra (Comunidad Foral De)",7.87917755222838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.5691547393799,NA
1988,"Navarra (Comunidad Foral De)",8.34975756089778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.5950679779053,NA
1989,"Navarra (Comunidad Foral De)",8.80391334200273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.3473205566406,NA
1990,"Navarra (Comunidad Foral De)",9.19737217937732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.6747093200684,NA
1991,"Navarra (Comunidad Foral De)",9.59154492410651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.5686073303223,NA
1992,"Navarra (Comunidad Foral De)",9.34518674073033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.5794525146484,NA
1993,"Navarra (Comunidad Foral De)",9.11739537866413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.4554958343506,NA
1994,"Navarra (Comunidad Foral De)",9.36589528410409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.159740447998,NA
1995,"Navarra (Comunidad Foral De)",9.75864021412409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.0543174743652,NA
1996,"Navarra (Comunidad Foral De)",10.0606971180667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1997,"Navarra (Comunidad Foral De)",10.5227076234357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1955,"Basque Country (Pais Vasco)",3.85318463000527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1956,"Basque Country (Pais Vasco)",3.94565829615088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1957,"Basque Country (Pais Vasco)",4.03356173487263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1958,"Basque Country (Pais Vasco)",4.02342189689665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1959,"Basque Country (Pais Vasco)",4.01378196840523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1960,"Basque Country (Pais Vasco)",4.28591839622273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1961,"Basque Country (Pais Vasco)",4.57433609579741,7.96000003814697,4.73000001907349,44.2599983215332,5.53000020980835,33.5900001525879,3.94000005722046,NA,NA,NA,NA,NA,NA
1962,"Basque Country (Pais Vasco)",4.89895735356304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1963,"Basque Country (Pais Vasco)",5.19701498162913,8.10999965667725,4.25,44.4300003051758,5.92000007629395,33.8699989318848,3.4300000667572,NA,NA,NA,NA,NA,NA
1964,"Basque Country (Pais Vasco)",5.33890297875272,NA,NA,NA,NA,NA,NA,2.52270922738453,67.2343417536459,4.715667895598,2.35550394160275,23.8191528320312,NA
1965,"Basque Country (Pais Vasco)",5.46515300525185,6.73000001907349,4.05000019073486,46.2200012207031,6.36999988555908,33,3.64000010490417,2.62453851030695,68.8776936616967,5.14609811711999,2.48008374985863,25.4604396820068,NA
1966,"Basque Country (Pais Vasco)",5.54591562706414,NA,NA,NA,NA,NA,NA,2.7233188110461,70.6339455082284,5.62774202965332,2.61979447293022,25.0173454284668,NA
1967,"Basque Country (Pais Vasco)",5.61489572663949,5.8899998664856,3.75,45.1100006103516,6.48000001907349,34.2200012207031,4.55000019073486,2.81911205667697,72.6350093730333,6.18384398725761,2.77925358142668,23.4360332489014,NA
1968,"Basque Country (Pais Vasco)",5.85218493307158,NA,NA,NA,NA,NA,NA,2.91197885104644,74.2398542848515,7.34606221952957,2.93342870932104,23.7783908843994,NA
1969,"Basque Country (Pais Vasco)",6.08140541736959,5.53000020980835,3.75,45.3899993896484,6.44999980926514,34.0900001525879,4.80000019073486,3.0019784747733,75.8435051156342,8.59252297471987,3.15201269265798,26.3729362487793,246.889999389648
1970,"Basque Country (Pais Vasco)",6.17009424134957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.4970436096191,NA
1971,"Basque Country (Pais Vasco)",6.28363340454625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.7163124084473,NA
1972,"Basque Country (Pais Vasco)",6.55555539865284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.5688056945801,NA
1973,"Basque Country (Pais Vasco)",6.81076856110308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.0518627166748,NA
1974,"Basque Country (Pais Vasco)",7.1051843028108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.7866611480713,NA
1975,"Basque Country (Pais Vasco)",7.37789168217563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.8656044006348,NA
1976,"Basque Country (Pais Vasco)",7.23293362192275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.3656425476074,NA
1977,"Basque Country (Pais Vasco)",7.08983137211913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.0888938903809,NA
1978,"Basque Country (Pais Vasco)",6.78670360714461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.5496139526367,NA
1979,"Basque Country (Pais Vasco)",6.6398173868571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.3017597198486,NA
1980,"Basque Country (Pais Vasco)",6.56283917136956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.5340042114258,NA
1981,"Basque Country (Pais Vasco)",6.50078545499277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.7956075668335,NA
1982,"Basque Country (Pais Vasco)",6.54505860699956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.4020538330078,NA
1983,"Basque Country (Pais Vasco)",6.59532980113941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.0416736602783,NA
1984,"Basque Country (Pais Vasco)",6.76149675009149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.7125797271729,NA
1985,"Basque Country (Pais Vasco)",6.93716067172772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.6840753555298,NA
1986,"Basque Country (Pais Vasco)",7.33219115130052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.3246994018555,NA
1987,"Basque Country (Pais Vasco)",7.74278812359415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.5889568328857,NA
1988,"Basque Country (Pais Vasco)",8.12053664075889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.8475723266602,NA
1989,"Basque Country (Pais Vasco)",8.50971116232416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.7838096618652,NA
1990,"Basque Country (Pais Vasco)",8.7767778890741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.9347801208496,NA
1991,"Basque Country (Pais Vasco)",9.02527866619582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.0072422027588,NA
1992,"Basque Country (Pais Vasco)",8.87389282470633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.9394264221191,NA
1993,"Basque Country (Pais Vasco)",8.71822353908928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.9752731323242,NA
1994,"Basque Country (Pais Vasco)",9.01813784928637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.893705368042,NA
1995,"Basque Country (Pais Vasco)",9.44087386165337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.266321182251,NA
1996,"Basque Country (Pais Vasco)",9.68651813767495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1997,"Basque Country (Pais Vasco)",10.1706658728087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1955,"Rioja (La)",2.39045993834351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1956,"Rioja (La)",2.53520421864679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1957,"Rioja (La)",2.68001997685371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1958,"Rioja (La)",2.72643528676517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1959,"Rioja (La)",2.77285059667662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1960,"Rioja (La)",2.96986570905801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1961,"Rioja (La)",3.1531705750087,32.7200012207031,3.08999991416931,27.5699996948242,4.34000015258789,26.2299995422363,6.05000019073486,NA,NA,NA,NA,NA,NA
1962,"Rioja (La)",3.40438446158241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1963,"Rioja (La)",3.66923755252406,34.4300003051758,2.99000000953674,25.3899993896484,4.73999977111816,27.0699996948242,5.38000011444092,NA,NA,NA,NA,NA,NA
1964,"Rioja (La)",3.80398473273819,NA,NA,NA,NA,NA,NA,4.83949369171586,71.5297744417495,4.06988735508315,2.30445984503102,16.6301879882812,NA
1965,"Rioja (La)",3.92180821174419,31.9500007629395,3.01999998092651,25.9599990844727,5.34999990463257,27.6399993896484,6.07999992370605,4.62801418233885,71.620894613032,4.19402578561346,2.33921279922014,17.7282848358154,NA
1966,"Rioja (La)",4.03270487171076,NA,NA,NA,NA,NA,NA,4.42118787493276,71.7968236954156,4.33072768114353,2.3814482595092,17.6105575561523,NA
1967,"Rioja (La)",4.16031123501544,27.6000003814697,2.78999996185303,27.0300006866455,5.65000009536743,29.5100002288818,7.42999982833862,4.21892956748514,72.1872923467555,4.49238880747401,2.43404387878824,16.5963726043701,NA
1968,"Rioja (La)",4.37303644968625,NA,NA,NA,NA,NA,NA,4.02115586120073,72.302900207542,5.03665024691538,2.47486696920955,18.9667510986328,NA
1969,"Rioja (La)",4.60354179288618,24.9099998474121,2.54999995231628,27.1100006103516,6.1100001335144,31.0499992370605,8.27999973297119,3.82778470969718,72.4313181232796,5.55788099634606,2.55883806052151,20.8034381866455,46.5800018310547
1970,"Rioja (La)",4.79341630627856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.5658359527588,NA
1971,"Rioja (La)",4.9833618617337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.5932922363281,NA
1972,"Rioja (La)",5.23007699878718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.8908863067627,NA
1973,"Rioja (La)",5.47464997793599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.7731380462646,NA
1974,"Rioja (La)",5.57583566734839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.3648471832275,NA
1975,"Rioja (La)",5.67609257985442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.5327281951904,NA
1976,"Rioja (La)",5.81655232642794,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.1758613586426,NA
1977,"Rioja (La)",5.9557982561623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.6737174987793,NA
1978,"Rioja (La)",6.06655239616248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.0718536376953,NA
1979,"Rioja (La)",6.10104266387059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.2611522674561,NA
1980,"Rioja (La)",6.10868339026461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.4913959503174,NA
1981,"Rioja (La)",6.13996020319529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.7470569610596,NA
1982,"Rioja (La)",6.30976860266486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.5771312713623,NA
1983,"Rioja (La)",6.5021422276392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.3251037597656,NA
1984,"Rioja (La)",6.62689252568463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.8476257324219,NA
1985,"Rioja (La)",6.7755639501995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.5573043823242,NA
1986,"Rioja (La)",7.16509586128294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.6409587860107,NA
1987,"Rioja (La)",7.58069105674049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.5728778839111,NA
1988,"Rioja (La)",8.00271316175289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.577579498291,NA
1989,"Rioja (La)",8.45329940608487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.7909698486328,NA
1990,"Rioja (La)",8.85889728353283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.0927810668945,NA
1991,"Rioja (La)",9.22950585546987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.9119243621826,NA
1992,"Rioja (La)",9.18094795181288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.8620376586914,NA
1993,"Rioja (La)",9.13239091983764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.7657871246338,NA
1994,"Rioja (La)",9.498000396929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.4694519042969,NA
1995,"Rioja (La)",9.75221330456923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.2756500244141,NA
1996,"Rioja (La)",10.0564128022574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1997,"Rioja (La)",10.4762923135243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
