store,week,sales,Temperature,Fuel_Price,CPI,Unemployment
36,80,380188.69,87.64,3.608,214.3602701,8.177
36,81,373267.58,87.24,3.534,214.4239935,8.177
36,82,344964.2,86.02,3.501,214.4878416,8.177
36,83,350276.29,87.5,3.481,214.5516896,8.177
36,84,352960.64,77.94,3.499,214.6155376,8.177
36,85,343108.12,82.06,3.473,214.7934111,8.177
36,86,322405.13,78.35,3.441,215.1233185,8.177
36,87,314910.37,81.52,3.328,215.4532259,8.177
36,88,346137.87,71.2,3.262,215.7831333,7.716
36,89,342076.99,74.16,3.234,216.0885258,7.716
36,90,328633.34,67.89,3.308,216.2468287,7.716
36,91,306193.81,71.31,3.306,216.4051315,7.716
36,92,313387.11,58.97,3.287,216.5634344,7.716
36,93,328498.92,63.5,3.254,216.7217373,7.716
36,94,332901.94,66.28,3.26,216.9395861,7.716
36,95,332811.55,66.41,3.181,217.1812533,7.716
36,96,293350.51,53.57,3.164,217.4229206,7.716
36,97,312298.37,50.64,3.147,217.6645878,7.716
36,98,341503.92,58.31,3.133,217.8781339,7.716
36,99,325262.46,55.41,3.098,218.0541851,7.716
36,100,287425.22,48.26,3.132,218.2302364,7.716
36,101,329467.82,57.18,3.129,218.4062876,7.244
36,102,325976.34,56.28,3.254,218.5823389,7.244
36,103,330927.21,58.9,3.275,218.6755292,7.244
36,104,301444.94,62.73,3.313,218.7687195,7.244
36,105,310982.87,61.33,3.421,218.8619099,7.244
36,106,335741.9,54.49,3.462,218.9551002,7.244
36,107,326316.73,54.38,3.503,219.1148297,7.244
36,108,313270.45,62.21,3.55,219.3244636,7.244
36,109,315396.72,64.54,3.619,219.5340975,7.244
36,110,318674.93,63.19,3.647,219.7437314,7.244
36,111,335345.82,67.48,3.779,219.8956335,7.244
36,112,317872.51,69.18,3.845,219.9705599,7.244
36,113,304144.9,70.48,3.891,220.0454862,7.244
36,114,331026.11,73.95,3.934,220.1204125,6.989
36,115,339407.94,72.54,3.919,220.1953389,6.989
36,116,323915.32,70.87,3.918,220.2483937,6.989
36,117,308389.82,70.06,3.888,220.3014485,6.989
36,118,312467.52,77.17,3.835,220.3545033,6.989
36,119,330518.34,76.55,3.764,220.4075581,6.989
36,120,324801.13,73.7,3.713,220.4252149,6.989
36,121,306098.17,78.94,3.636,220.4287124,6.989
36,122,306005.53,80.74,3.567,220.4322099,6.989
36,123,338273.38,81.5,3.513,220.4357073,6.989
36,124,333146.88,82.15,3.407,220.4494148,6.989
36,125,306411.01,80.4,3.358,220.4886472,6.989
36,126,291530.43,86.68,3.273,220.5278796,6.989
36,127,306578.89,81.52,3.232,220.567112,6.623
36,128,298337.41,78.15,3.245,220.6063444,6.623
36,129,303289.55,81.76,3.301,220.6148749,6.623
36,130,279643.43,84.0,3.392,220.6234054,6.623
36,131,304989.97,85.56,3.404,220.6319358,6.623
36,132,298947.51,84.41,3.49,220.6404663,6.623
36,133,314607.22,85.89,3.571,220.7199609,6.623
36,134,282545.55,81.26,3.574,220.8526787,6.623
36,135,282647.48,84.79,3.608,220.9853964,6.623
36,136,293728.57,84.19,3.697,221.1181142,6.623
36,137,301893.63,78.16,3.692,221.2601207,6.623
36,138,293804.45,75.98,3.709,221.4578604,6.623
36,139,270677.98,79.49,3.66,221.6556,6.623
36,140,277137.86,73.57,3.611,221.8533396,6.228
36,141,300236.85,71.28,3.576,222.0510793,6.228
36,142,287360.05,74.06,3.57,222.0951719,6.228
36,143,272489.41,74.39,3.494,222.1136566,6.228
37,1,536006.73,45.97,2.572,209.8529663,8.554
37,2,529852.7,46.11,2.548,209.9970208,8.554
37,3,510382.5,45.66,2.514,210.0451024,8.554
37,4,513615.82,50.87,2.561,210.0771885,8.554
37,5,519255.68,51.33,2.625,210.1092746,8.554
37,6,513015.35,61.96,2.667,210.1413607,8.554
37,7,460020.74,59.56,2.72,209.9803208,8.554
37,8,515777.97,55.76,2.732,209.7870932,8.554
37,9,540189.7,63.43,2.719,209.5938656,8.464
37,10,513327.55,68.54,2.77,209.400638,8.464
37,11,524544.83,66.74,2.808,209.2691428,8.464
37,12,527019.78,68.03,2.795,209.2199574,8.464
37,13,517850.83,70.9,2.78,209.170772,8.464
37,14,543234.77,75.56,2.835,209.1215867,8.464
37,15,505196.08,77.53,2.854,209.118536,8.464
37,16,510494.7,77.34,2.826,209.3922937,8.464
37,17,532241.22,80.87,2.759,209.6660514,8.464
37,18,479195.02,79.93,2.705,209.9398091,8.464
37,19,481915.11,82.3,2.668,210.2135668,8.464
37,20,505761.62,84.37,2.637,210.2108417,8.464
37,21,485419.39,84.14,2.653,210.0975233,8.464
37,22,498292.53,81.85,2.669,209.984205,8.36
37,23,502456.04,81.74,2.642,209.8708867,8.36
37,24,485150.01,84.43,2.623,209.8630532,8.36
37,25,491998.12,82.6,2.608,209.9958663,8.36
37,26,487912.95,81.88,2.64,210.1286794,8.36
37,27,508576.62,85.49,2.627,210.2614925,8.36
37,28,491815.83,86.06,2.692,210.3943056,8.36
37,29,486930.72,85.54,2.664,210.3617581,8.36
37,30,512157.25,84.62,2.619,210.3292106,8.36
37,31,510427.53,82.29,2.577,210.2966631,8.36
37,32,510296.07,80.58,2.565,210.2641156,8.36
37,33,501251.4,82.1,2.582,210.2924504,8.36
37,34,494265.48,79.17,2.624,210.3664469,8.36
37,35,529877.93,74.66,2.603,210.4404433,8.476
37,36,524483.65,66.34,2.633,210.5144398,8.476
37,37,498925.86,71.57,2.72,210.5805944,8.476
37,38,510425.4,72.24,2.725,210.6271444,8.476
37,39,514485.9,76.22,2.716,210.6736944,8.476
37,40,539683.42,62.72,2.689,210.7202444,8.476
37,41,517546.69,61.97,2.728,210.7667944,8.476
37,42,518124.16,56.73,2.771,210.65429,8.476
37,43,518220.72,67.73,2.735,210.5152765,8.476
37,44,508213.14,54.44,2.708,210.376263,8.476
37,45,511207.52,51.83,2.843,210.2372494,8.476
37,46,534285.21,56.73,2.869,210.1787224,8.476
37,47,576809.92,59.1,2.886,210.1805602,8.476
37,48,460331.7,52.88,2.943,210.182398,8.476
37,49,542464.02,54.11,2.976,210.1842358,8.395
37,50,525616.9,42.87,2.983,210.2379731,8.395
37,51,526486.82,51.18,3.016,210.6031072,8.395
37,52,513672.36,48.74,3.01,210.9682412,8.395
37,53,583835.18,46.68,2.989,211.3333753,8.395
37,54,522514.32,41.16,3.022,211.6985093,8.395
37,55,536840.69,57.48,3.045,212.0063522,8.395
37,56,514758.19,67.73,3.065,212.2912786,8.395
37,57,527572.25,64.55,3.288,212.576205,8.395
37,58,505610.4,59.15,3.459,212.8611313,8.395
37,59,478503.06,64.9,3.488,213.1096787,8.395
37,60,522105.93,71.07,3.473,213.3436744,8.395
37,61,534578.78,67.31,3.524,213.5776701,8.3
37,62,543703.16,69.39,3.622,213.8116658,8.3
37,63,543775.87,73.25,3.743,214.026217,8.3
37,64,526434.37,74.57,3.807,214.1921572,8.3
37,65,502918.18,76.1,3.81,214.3580974,8.3
37,66,547513.3,69.56,3.906,214.5240376,8.3
37,67,511871.63,76.73,3.899,214.6899778,8.3
37,68,533564.42,73.02,3.907,214.465412,8.3
37,69,507086.75,81.28,3.786,214.2408462,8.3
37,70,500381.23,82.96,3.699,214.0162805,8.3
37,71,509647.25,82.41,3.648,213.7917147,8.3
37,72,525132.36,84.43,3.637,213.7481256,8.3
37,73,509276.22,83.95,3.594,213.8402689,8.3
37,74,517021.3,85.33,3.524,213.9324122,8.177
37,75,489059.93,84.71,3.48,214.0245556,8.177
37,76,498749.62,85.63,3.575,214.1083654,8.177
37,77,505543.53,83.31,3.651,214.1713416,8.177
37,78,504974.95,84.99,3.682,214.2343177,8.177
37,79,510787.46,86.71,3.684,214.2972939,8.177
37,80,502504.39,87.64,3.638,214.3602701,8.177
37,81,506897.98,87.24,3.554,214.4239935,8.177
37,82,527947.21,86.02,3.523,214.4878416,8.177
37,83,530367.83,87.5,3.533,214.5516896,8.177
37,84,506273.74,77.94,3.546,214.6155376,8.177
37,85,513341.94,82.06,3.526,214.7934111,8.177
37,86,516556.94,78.35,3.467,215.1233185,8.177
37,87,516402.1,81.52,3.355,215.4532259,8.177
37,88,522816.85,71.2,3.285,215.7831333,7.716
37,89,513636.01,74.16,3.274,216.0885258,7.716
37,90,522784.33,67.89,3.353,216.2468287,7.716
37,91,517355.44,71.31,3.372,216.4051315,7.716
37,92,555925.6,58.97,3.332,216.5634344,7.716
37,93,501268.78,63.5,3.297,216.7217373,7.716
37,94,527495.09,66.28,3.308,216.9395861,7.716
37,95,522554.04,66.41,3.236,217.1812533,7.716
37,96,527117.81,53.57,3.172,217.4229206,7.716
37,97,537224.52,50.64,3.158,217.6645878,7.716
37,98,533905.67,58.31,3.159,217.8781339,7.716
37,99,605791.46,55.41,3.112,218.0541851,7.716
37,100,451327.61,48.26,3.129,218.2302364,7.716
37,101,558343.57,57.18,3.157,218.4062876,7.244
37,102,546221.4,56.28,3.261,218.5823389,7.244
37,103,543894.07,58.9,3.268,218.6755292,7.244
37,104,514116.58,62.73,3.29,218.7687195,7.244
37,105,555424.24,61.33,3.36,218.8619099,7.244
37,106,527041.46,54.49,3.409,218.9551002,7.244
37,107,541071.29,54.38,3.51,219.1148297,7.244
37,108,518696.89,62.21,3.555,219.3244636,7.244
37,109,525559.17,64.54,3.63,219.5340975,7.244
37,110,535937.25,63.19,3.669,219.7437314,7.244
37,111,484588.34,67.48,3.734,219.8956335,7.244
37,112,520887.23,69.18,3.787,219.9705599,7.244
37,113,533734.94,70.48,3.845,220.0454862,7.244
37,114,564848.78,73.95,3.891,220.1204125,6.989
37,115,506973.17,72.54,3.891,220.1953389,6.989
37,116,523483.19,70.87,3.877,220.2483937,6.989
37,117,528807.45,70.06,3.814,220.3014485,6.989
37,118,535311.64,77.17,3.749,220.3545033,6.989
37,119,527983.04,76.55,3.688,220.4075581,6.989
37,120,534847.96,73.7,3.63,220.4252149,6.989
37,121,540625.79,78.94,3.561,220.4287124,6.989
37,122,531811.85,80.74,3.501,220.4322099,6.989
37,123,528940.78,81.5,3.452,220.4357073,6.989
37,124,508573.16,82.15,3.393,220.4494148,6.989
37,125,484032.75,80.4,3.346,220.4886472,6.989
37,126,508309.81,86.68,3.286,220.5278796,6.989
37,127,519498.32,81.52,3.227,220.567112,6.623
37,128,506005.47,78.15,3.256,220.6063444,6.623
37,129,503744.56,81.76,3.311,220.6148749,6.623
37,130,514489.17,84.0,3.407,220.6234054,6.623
37,131,521959.28,85.56,3.417,220.6319358,6.623
37,132,500964.59,84.41,3.494,220.6404663,6.623
37,133,509633.71,85.89,3.571,220.7199609,6.623
37,134,522665.04,81.26,3.62,220.8526787,6.623
37,135,538344.1,84.79,3.638,220.9853964,6.623
37,136,526838.14,84.19,3.73,221.1181142,6.623
37,137,514651.74,78.16,3.717,221.2601207,6.623
37,138,521320.98,75.98,3.721,221.4578604,6.623
37,139,527953.14,79.49,3.666,221.6556,6.623
37,140,546122.37,73.57,3.617,221.8533396,6.228
37,141,521810.75,71.28,3.601,222.0510793,6.228
37,142,551969.1,74.06,3.594,222.0951719,6.228
37,143,534738.43,74.39,3.506,222.1136566,6.228
38,1,358496.14,49.47,2.962,126.4420645,13.975
38,2,342214.9,47.87,2.946,126.4962581,13.975
38,3,327237.92,54.83,2.915,126.5262857,13.975
38,4,334222.73,50.23,2.825,126.5522857,13.975
38,5,372239.89,53.77,2.987,126.5782857,13.975
38,6,342023.92,50.11,2.925,126.6042857,13.975
38,7,333025.47,59.57,3.054,126.6066452,13.975
38,8,335858.11,60.06,3.083,126.6050645,13.975
38,9,368929.55,59.84,3.086,126.6034839,14.099
38,10,341630.46,59.25,3.09,126.6019032,14.099
38,11,337723.49,64.95,3.109,126.5621,14.099
38,12,335121.82,64.55,3.05,126.4713333,14.099
38,13,337979.65,67.38,3.105,126.3805667,14.099
38,14,383657.44,70.15,3.127,126.2898,14.099
38,15,346174.3,68.44,3.145,126.2085484,14.099
38,16,340497.08,76.2,3.12,126.1843871,14.099
38,17,326469.43,67.84,3.058,126.1602258,14.099
38,18,376184.88,81.39,2.941,126.1360645,14.099
38,19,354828.65,90.84,2.949,126.1119032,14.099
38,20,335691.85,81.06,3.043,126.114,14.099
38,21,322046.76,87.27,3.084,126.1266,14.099
38,22,361181.48,91.98,3.105,126.1392,14.18
38,23,343850.34,90.37,3.1,126.1518,14.18
38,24,338277.71,97.18,3.094,126.1498065,14.18
38,25,328336.85,99.22,3.112,126.1283548,14.18
38,26,336378.38,96.31,3.017,126.1069032,14.18
38,27,378574.44,92.95,3.123,126.0854516,14.18
38,28,341400.72,87.01,3.159,126.064,14.18
38,29,329139.73,92.81,3.041,126.0766452,14.18
38,30,322868.56,93.19,3.129,126.0892903,14.18
38,31,377096.55,83.12,3.087,126.1019355,14.18
38,32,336227.69,83.63,3.044,126.1145806,14.18
38,33,336253.19,82.45,3.028,126.1454667,14.18
38,34,330604.9,81.77,2.939,126.1900333,14.18
38,35,360256.58,85.2,3.001,126.2346,14.313
38,36,351271.36,71.82,3.013,126.2791667,14.313
38,37,337743.26,75.0,2.976,126.3266774,14.313
38,38,339042.18,68.85,3.014,126.3815484,14.313
38,39,341219.63,61.09,3.016,126.4364194,14.313
38,40,380870.09,65.49,3.129,126.4912903,14.313
38,41,340147.2,57.79,3.13,126.5461613,14.313
38,42,348593.99,58.18,3.161,126.6072,14.313
38,43,360857.98,47.66,3.162,126.6692667,14.313
38,44,351925.36,43.33,3.041,126.7313333,14.313
38,45,355965.23,50.01,3.203,126.7934,14.313
38,46,334441.15,52.77,3.236,126.8794839,14.313
38,47,369106.72,52.02,3.236,126.9835806,14.313
38,48,303908.81,45.64,3.148,127.0876774,14.313
38,49,386344.54,37.64,3.287,127.1917742,14.021
38,50,356138.79,43.15,3.312,127.3009355,14.021
38,51,341098.08,53.53,3.223,127.4404839,14.021
38,52,357557.16,50.74,3.342,127.5800323,14.021
38,53,402341.76,45.14,3.348,127.7195806,14.021
38,54,377672.46,51.3,3.381,127.859129,14.021
38,55,364606.7,53.35,3.43,127.99525,14.021
38,56,354232.34,48.45,3.53,128.13,14.021
38,57,405429.43,51.72,3.674,128.26475,14.021
38,58,357897.18,57.75,3.818,128.3995,14.021
38,59,349459.95,64.21,3.692,128.5121935,14.021
38,60,351541.62,54.4,3.909,128.6160645,14.021
38,61,382098.13,63.63,3.772,128.7199355,13.736
38,62,392152.3,64.47,4.003,128.8238065,13.736
38,63,362758.94,57.63,3.868,128.9107333,13.736
38,64,362952.34,72.12,4.134,128.9553,13.736
38,65,344225.99,68.27,4.151,128.9998667,13.736
38,66,422186.65,68.4,4.193,129.0444333,13.736
38,67,366977.79,70.93,4.202,129.089,13.736
38,68,365730.76,66.59,4.169,129.0756774,13.736
38,69,356886.1,76.67,4.087,129.0623548,13.736
38,70,396826.06,71.81,4.031,129.0490323,13.736
38,71,381763.02,78.72,3.981,129.0357097,13.736
38,72,356797.0,86.84,3.935,129.0432,13.736
38,73,354078.95,88.95,3.898,129.0663,13.736
38,74,387334.04,89.85,3.842,129.0894,13.503
38,75,399699.17,89.9,3.705,129.1125,13.503
38,76,367181.71,88.1,3.692,129.1338387,13.503
38,77,365562.67,91.17,3.794,129.1507742,13.503
38,78,355131.33,93.29,3.805,129.1677097,13.503
38,79,437631.44,90.61,3.803,129.1846452,13.503
38,80,387844.05,91.04,3.701,129.2015806,13.503
38,81,362224.7,91.74,3.743,129.2405806,13.503
38,82,365672.55,94.61,3.74,129.2832581,13.503
38,83,416953.51,93.66,3.798,129.3259355,13.503
38,84,397771.68,88.0,3.913,129.3686129,13.503
38,85,408188.88,76.36,3.918,129.4306,13.503
38,86,394665.28,82.95,3.789,129.5183333,13.503
38,87,366819.84,83.26,3.877,129.6060667,13.503
38,88,449516.29,70.44,3.827,129.6938,12.89
38,89,400430.78,67.31,3.805,129.7706452,12.89
38,90,402709.17,73.05,3.842,129.7821613,12.89
38,91,378539.17,67.41,3.727,129.7936774,12.89
38,92,436970.1,59.77,3.828,129.8051935,12.89
38,93,411116.95,48.76,3.824,129.8167097,12.89
38,94,392003.13,54.2,3.813,129.8268333,12.89
38,95,393715.71,53.25,3.622,129.8364,12.89
38,96,411252.02,52.5,3.701,129.8459667,12.89
38,97,435401.64,42.17,3.644,129.8555333,12.89
38,98,404283.84,43.29,3.6,129.8980645,12.89
38,99,419717.41,45.4,3.541,129.9845484,12.89
38,100,342667.35,44.64,3.428,130.0710323,12.89
38,101,478483.2,50.43,3.599,130.1575161,12.187
38,102,423260.82,48.07,3.657,130.244,12.187
38,103,405215.91,46.2,3.66,130.2792258,12.187
38,104,412882.31,50.43,3.675,130.3144516,12.187
38,105,457711.68,50.58,3.702,130.3496774,12.187
38,106,469787.38,52.27,3.722,130.3849032,12.187
38,107,415513.97,51.8,3.781,130.4546207,12.187
38,108,409411.61,53.13,3.95,130.5502069,12.187
38,109,471115.38,52.27,4.178,130.6457931,12.187
38,110,452792.53,54.54,4.25,130.7413793,12.187
38,111,428465.11,64.44,4.273,130.8261935,12.187
38,112,412456.48,56.26,4.038,130.8966452,12.187
38,113,408679.36,64.36,4.294,130.9670968,12.187
38,114,499267.66,64.05,4.121,131.0375484,11.627
38,115,435790.74,64.28,4.254,131.108,11.627
38,116,401615.8,66.73,4.222,131.1173333,11.627
38,117,419964.77,77.99,4.193,131.1266667,11.627
38,118,491755.69,76.03,4.171,131.136,11.627
38,119,429914.6,77.27,4.186,131.1453333,11.627
38,120,412314.71,84.51,4.11,131.0983226,11.627
38,121,422810.12,83.84,4.293,131.0287742,11.627
38,122,435579.7,78.11,4.277,130.9592258,11.627
38,123,448110.25,84.83,4.103,130.8896774,11.627
38,124,430222.07,85.94,4.144,130.8295333,11.627
38,125,405938.35,91.61,4.014,130.7929,11.627
38,126,404634.36,90.47,3.875,130.7562667,11.627
38,127,471086.22,89.13,3.765,130.7196333,10.926
38,128,416036.75,95.61,3.723,130.683,10.926
38,129,441683.74,85.53,3.726,130.7012903,10.926
38,130,407186.47,93.47,3.769,130.7195806,10.926
38,131,469311.17,88.16,3.76,130.737871,10.926
38,132,436690.13,95.91,3.811,130.7561613,10.926
38,133,411866.46,94.87,4.002,130.7909677,10.926
38,134,397428.22,85.32,4.055,130.8381613,10.926
38,135,424904.95,89.78,4.093,130.8853548,10.926
38,136,490274.82,88.52,4.124,130.9325484,10.926
38,137,430944.39,83.64,4.133,130.9776667,10.926
38,138,409600.98,82.97,4.125,131.0103333,10.926
38,139,398468.08,81.22,3.966,131.043,10.926
38,140,458479.01,81.61,3.966,131.0756667,10.199
38,141,437320.66,71.74,4.468,131.1083333,10.199
38,142,428806.46,68.66,4.449,131.1499677,10.199
38,143,417290.38,65.95,4.301,131.1930968,10.199
39,1,1230596.8,44.3,2.572,209.8529663,8.554
39,2,1266229.07,44.58,2.548,209.9970208,8.554
39,3,1230591.97,43.96,2.514,210.0451024,8.554
39,4,1168582.02,49.79,2.561,210.0771885,8.554
39,5,1266254.21,50.93,2.625,210.1092746,8.554
39,6,1244391.83,61.88,2.667,210.1413607,8.554
39,7,1301590.13,58.62,2.72,209.9803208,8.554
39,8,1235094.66,54.83,2.732,209.7870932,8.554
39,9,1463942.62,63.31,2.719,209.5938656,8.464
39,10,1327035.27,68.15,2.77,209.400638,8.464
39,11,1242874.98,66.33,2.808,209.2691428,8.464
39,12,1280231.85,67.64,2.795,209.2199574,8.464
39,13,1263836.59,70.03,2.78,209.170772,8.464
39,14,1355704.21,74.86,2.835,209.1215867,8.464
39,15,1226997.7,77.49,2.854,209.118536,8.464
39,16,1350673.98,76.67,2.826,209.3922937,8.464
39,17,1365541.59,80.22,2.759,209.6660514,8.464
39,18,1512207.95,79.83,2.705,209.9398091,8.464
39,19,1371405.33,81.78,2.668,210.2135668,8.464
39,20,1368312.45,83.96,2.637,210.2108417,8.464
39,21,1280414.8,83.24,2.653,210.0975233,8.464
39,22,1352547.7,81.35,2.669,209.984205,8.36
39,23,1330473.47,81.1,2.642,209.8708867,8.36
39,24,1339811.68,83.86,2.623,209.8630532,8.36
39,25,1314651.83,82.2,2.608,209.9958663,8.36
39,26,1308222.24,80.99,2.64,210.1286794,8.36
39,27,1409989.67,84.92,2.627,210.2614925,8.36
39,28,1371465.66,85.66,2.692,210.3943056,8.36
39,29,1471816.52,85.73,2.664,210.3617581,8.36
39,30,1417515.93,84.31,2.619,210.3292106,8.36
39,31,1345167.61,82.13,2.577,210.2966631,8.36
39,32,1279666.47,79.94,2.565,210.2641156,8.36
39,33,1252915.43,81.83,2.582,210.2924504,8.36
39,34,1199449.54,78.5,2.624,210.3664469,8.36
39,35,1219583.91,72.74,2.603,210.4404433,8.476
39,36,1286598.59,64.8,2.633,210.5144398,8.476
39,37,1238742.0,69.96,2.72,210.5805944,8.476
39,38,1261109.01,71.73,2.725,210.6271444,8.476
39,39,1294769.08,75.14,2.716,210.6736944,8.476
39,40,1293707.19,61.62,2.689,210.7202444,8.476
39,41,1291398.71,62.21,2.728,210.7667944,8.476
39,42,1370659.54,55.5,2.771,210.65429,8.476
39,43,2149355.2,67.75,2.735,210.5152765,8.476
39,44,1431910.98,53.55,2.708,210.376263,8.476
39,45,1630564.48,50.81,2.843,210.2372494,8.476
39,46,1842172.46,55.31,2.869,210.1787224,8.476
39,47,2495489.25,58.86,2.886,210.1805602,8.476
39,48,1230012.16,52.45,2.943,210.182398,8.476
39,49,1224475.12,52.74,2.976,210.1842358,8.395
39,50,1193199.39,41.74,2.983,210.2379731,8.395
39,51,1243370.74,50.25,3.016,210.6031072,8.395
39,52,1158698.44,47.94,3.01,210.9682412,8.395
39,53,1343773.94,45.96,2.989,211.3333753,8.395
39,54,1227893.89,40.34,3.022,211.6985093,8.395
39,55,1335233.74,58.2,3.045,212.0063522,8.395
39,56,1240921.19,67.77,3.065,212.2912786,8.395
39,57,1316385.43,63.56,3.288,212.576205,8.395
39,58,1283716.81,58.35,3.459,212.8611313,8.395
39,59,1348410.05,65.28,3.488,213.1096787,8.395
39,60,1284334.79,71.17,3.473,213.3436744,8.395
39,61,1316849.36,66.57,3.524,213.5776701,8.3
39,62,1350646.16,69.45,3.622,213.8116658,8.3
39,63,1348031.55,73.19,3.743,214.026217,8.3
39,64,1563140.85,74.98,3.807,214.1921572,8.3
39,65,1379651.87,76.47,3.81,214.3580974,8.3
39,66,1370920.87,68.75,3.906,214.5240376,8.3
39,67,1325022.77,77.39,3.899,214.6899778,8.3
39,68,1373907.21,73.31,3.907,214.465412,8.3
39,69,1406124.14,82.1,3.786,214.2408462,8.3
39,70,1541745.59,83.59,3.699,214.0162805,8.3
39,71,1442092.08,82.75,3.648,213.7917147,8.3
39,72,1451392.67,85.21,3.637,213.7481256,8.3
39,73,1363167.95,84.06,3.594,213.8402689,8.3
39,74,1429829.36,84.93,3.524,213.9324122,8.177
39,75,1414564.53,84.33,3.48,214.0245556,8.177
39,76,1380257.12,85.96,3.575,214.1083654,8.177
39,77,1416005.59,84.6,3.651,214.1713416,8.177
39,78,1426418.53,86.24,3.682,214.2343177,8.177
39,79,1518790.89,87.73,3.684,214.2972939,8.177
39,80,1514055.97,88.27,3.638,214.3602701,8.177
39,81,1629066.9,87.93,3.554,214.4239935,8.177
39,82,1573898.63,86.49,3.523,214.4878416,8.177
39,83,1465089.85,88.65,3.533,214.5516896,8.177
39,84,1429345.86,79.15,3.546,214.6155376,8.177
39,85,1372500.63,83.11,3.526,214.7934111,8.177
39,86,1338657.95,78.75,3.467,215.1233185,8.177
39,87,1311775.83,81.51,3.355,215.4532259,8.177
39,88,1443884.39,71.68,3.285,215.7831333,7.716
39,89,1384721.84,73.79,3.274,216.0885258,7.716
39,90,1465283.29,67.65,3.353,216.2468287,7.716
39,91,1472663.1,71.05,3.372,216.4051315,7.716
39,92,1553629.59,58.04,3.332,216.5634344,7.716
39,93,1456957.38,63.11,3.297,216.7217373,7.716
39,94,1510397.27,66.09,3.308,216.9395861,7.716
39,95,2338832.4,66.36,3.236,217.1812533,7.716
39,96,1632894.58,53.14,3.172,217.4229206,7.716
39,97,1781528.77,49.36,3.158,217.6645878,7.716
39,98,1991824.05,58.58,3.159,217.8781339,7.716
39,99,2554482.84,54.62,3.112,218.0541851,7.716
39,100,1537139.56,47.6,3.129,218.2302364,7.716
39,101,1478537.93,55.83,3.157,218.4062876,7.244
39,102,1369125.37,54.66,3.261,218.5823389,7.244
39,103,1394841.03,58.04,3.268,218.6755292,7.244
39,104,1320301.61,60.65,3.29,218.7687195,7.244
39,105,1396150.15,60.69,3.36,218.8619099,7.244
39,106,1442988.44,52.89,3.409,218.9551002,7.244
39,107,1511041.69,52.75,3.51,219.1148297,7.244
39,108,1412065.04,61.1,3.555,219.3244636,7.244
39,109,1453047.02,64.05,3.63,219.5340975,7.244
39,110,1470764.35,61.64,3.669,219.7437314,7.244
39,111,1522421.07,65.81,3.734,219.8956335,7.244
39,112,1469593.37,67.91,3.787,219.9705599,7.244
39,113,1499727.02,69.11,3.845,220.0454862,7.244
39,114,1764847.94,73.49,3.891,220.1204125,6.989
39,115,1580732.73,71.59,3.891,220.1953389,6.989
39,116,1433391.04,70.04,3.877,220.2483937,6.989
39,117,1456997.2,69.11,3.814,220.3014485,6.989
39,118,1512227.34,77.15,3.749,220.3545033,6.989
39,119,1470792.41,75.52,3.688,220.4075581,6.989
39,120,1522978.54,72.36,3.63,220.4252149,6.989
39,121,1596036.66,78.31,3.561,220.4287124,6.989
39,122,1640476.77,80.33,3.501,220.4322099,6.989
39,123,1623442.24,81.12,3.452,220.4357073,6.989
39,124,1587499.82,81.33,3.393,220.4494148,6.989
39,125,1532316.79,79.84,3.346,220.4886472,6.989
39,126,1492388.98,85.72,3.286,220.5278796,6.989
39,127,1659221.99,81.05,3.227,220.567112,6.623
39,128,1471261.76,78.16,3.256,220.6063444,6.623
39,129,1582168.27,80.32,3.311,220.6148749,6.623
39,130,1487797.54,82.89,3.407,220.6234054,6.623
39,131,1608277.74,84.05,3.417,220.6319358,6.623
39,132,1641867.92,83.47,3.494,220.6404663,6.623
39,133,1720221.91,84.72,3.571,220.7199609,6.623
39,134,1724669.75,80.49,3.62,220.8526787,6.623
39,135,1710923.94,83.72,3.638,220.9853964,6.623
39,136,1609811.75,83.71,3.73,221.1181142,6.623
39,137,1447614.08,76.71,3.717,221.2601207,6.623
39,138,1555672.51,73.58,3.721,221.4578604,6.623
39,139,1495607.07,78.04,3.666,221.6556,6.623
39,140,1574408.67,72.05,3.617,221.8533396,6.228
39,141,1494417.07,69.88,3.601,222.0510793,6.228
39,142,1577486.33,71.45,3.594,222.0951719,6.228
39,143,1569502.0,72.9,3.506,222.1136566,6.228
40,1,1001943.8,14.48,2.788,131.5279032,5.892
40,2,955338.29,20.84,2.771,131.5866129,5.892
40,3,916289.2,27.84,2.747,131.637,5.892
40,4,863917.41,33.32,2.753,131.686,5.892
40,5,990152.28,34.78,2.766,131.735,5.892
40,6,899352.4,35.1,2.805,131.784,5.892
40,7,894865.3,40.54,2.834,131.8242903,5.892
40,8,873354.58,39.51,2.831,131.863129,5.892
40,9,1041202.13,41.39,2.826,131.9019677,5.435
40,10,919839.19,54.31,2.849,131.9408065,5.435
40,11,882636.96,43.3,2.885,131.9809,5.435
40,12,844958.49,45.85,2.895,132.0226667,5.435
40,13,816838.31,46.5,2.935,132.0644333,5.435
40,14,1009797.06,60.05,2.981,132.1062,5.435
40,15,907262.47,45.5,2.983,132.152129,5.435
40,16,885613.91,56.75,2.961,132.2230323,5.435
40,17,1008483.07,67.88,2.906,132.2939355,5.435
40,18,1052429.03,65.7,2.857,132.3648387,5.435
40,19,1007574.67,59.42,2.83,132.4357419,5.435
40,20,973105.3,60.97,2.805,132.4733333,5.435
40,21,940405.03,69.72,2.81,132.4976,5.435
